timestamp,PM2.5,PM10,temperature,humidity,wind_speed,pressure,rainfall
2026-09-20 22:00:00,23.95,53.85,16.87,69.37,4.88,1015.69,0.0
2026-09-20 23:00:00,12.05,35.18,17.67,71.66,5.27,1016.0,0.0
2026-09-21 00:00:00,14.74,29.05,14.84,79.1,2.63,1017.08,0.0
2026-09-21 01:00:00,10.65,28.83,12.27,78.36,3.81,1018.05,0.0
2026-09-21 02:00:00,12.17,32.99,12.94,75.91,4.74,1017.24,0.0
2026-09-21 03:00:00,15.45,32.82,13.7,76.34,4.23,1016.51,0.0
2026-09-21 04:00:00,18.11,42.19,13.36,79.36,2.93,1017.36,0.0
2026-09-21 05:00:00,21.85,44.59,13.03,71.77,2.98,1016.62,0.0
2026-09-21 06:00:00,27.11,66.66,13.29,67.89,3.7,1016.44,0.0
2026-09-21 07:00:00,5.0,7.0,16.35,69.37,3.44,1016.07,4.33
2026-09-21 08:00:00,56.59,131.54,17.68,64.29,3.52,1015.59,0.0
2026-09-21 09:00:00,51.37,113.19,20.09,62.81,3.18,1016.68,0.0
2026-09-21 10:00:00,26.72,75.04,21.59,61.55,4.47,1017.12,0.0
2026-09-21 11:00:00,7.57,36.53,23.91,56.15,7.13,1019.17,0.0
2026-09-21 12:00:00,17.52,36.7,23.45,64.6,3.99,1018.92,0.0
2026-09-21 13:00:00,9.58,28.65,26.79,54.08,4.78,1018.49,0.0
2026-09-21 14:00:00,4.0,15.4,26.15,55.13,5.77,1019.74,0.0
2026-09-21 15:00:00,12.49,32.34,28.64,51.94,3.94,1018.2,0.0
2026-09-21 16:00:00,13.58,38.78,25.08,51.3,4.92,1019.87,0.0
2026-09-21 17:00:00,11.8,41.08,27.29,56.03,6.07,1018.45,0.0
2026-09-21 18:00:00,38.24,91.95,24.33,56.9,3.65,1018.65,0.0
2026-09-21 19:00:00,37.02,92.34,21.87,64.32,4.29,1018.08,0.0
2026-09-21 20:00:00,36.78,88.02,20.38,60.03,5.08,1018.85,0.0
2026-09-21 21:00:00,25.51,104.73,18.76,61.02,7.96,1020.03,0.0
2026-09-21 22:00:00,45.2,91.2,17.84,72.16,3.92,1019.66,0.0
2026-09-21 23:00:00,35.99,77.84,16.27,73.22,3.22,1020.03,0.0
2026-09-22 00:00:00,10.13,20.7,13.51,73.07,3.23,1019.67,0.0
2026-09-22 01:00:00,13.08,32.82,13.06,74.01,2.85,1018.37,0.0
2026-09-22 02:00:00,8.52,27.49,14.96,78.57,6.48,1018.99,0.0
2026-09-22 03:00:00,8.14,17.62,14.22,70.65,4.98,1018.63,0.0
2026-09-22 04:00:00,14.05,31.5,12.91,84.33,2.98,1020.31,0.0
2026-09-22 05:00:00,15.56,36.29,13.13,73.76,3.19,1018.29,0.0
2026-09-22 06:00:00,28.53,59.91,14.34,77.74,3.9,1019.96,0.0
2026-09-22 07:00:00,29.83,75.29,16.38,70.2,5.2,1019.96,0.0
2026-09-22 08:00:00,44.41,101.85,16.11,74.41,4.42,1020.71,0.0
2026-09-22 09:00:00,50.18,113.22,18.84,64.91,4.6,1018.92,0.0
2026-09-22 10:00:00,29.74,73.5,18.96,66.22,4.65,1019.82,0.0
2026-09-22 11:00:00,22.13,50.98,23.75,58.41,3.85,1018.82,0.0
2026-09-22 12:00:00,4.87,22.89,25.5,51.09,4.96,1016.5,0.0
2026-09-22 13:00:00,4.87,17.94,25.25,58.51,4.95,1015.76,0.0
2026-09-22 14:00:00,6.29,27.05,28.42,47.79,4.05,1015.49,0.0
2026-09-22 15:00:00,5.42,28.34,25.3,54.55,7.57,1017.56,0.0
2026-09-22 16:00:00,10.87,30.11,24.77,52.44,4.35,1015.48,0.0
2026-09-22 17:00:00,20.55,52.23,26.1,43.77,3.7,1016.69,0.0
2026-09-22 18:00:00,41.06,90.44,25.98,53.47,4.03,1017.34,0.0
2026-09-22 19:00:00,55.77,117.25,25.29,65.13,3.9,1017.14,0.0
2026-09-22 20:00:00,61.77,142.72,21.03,66.28,3.76,1017.33,0.0
2026-09-22 21:00:00,56.77,115.13,21.06,63.01,3.57,1017.17,0.0
2026-09-22 22:00:00,52.33,99.99,17.91,67.71,3.82,1018.01,0.0
2026-09-22 23:00:00,27.63,64.78,16.06,72.18,3.99,1016.23,0.0
2026-09-23 00:00:00,19.48,54.17,15.88,74.6,3.94,1016.45,0.0
2026-09-23 01:00:00,4.0,6.49,14.49,70.19,4.28,1016.37,2.4
2026-09-23 02:00:00,8.46,29.98,11.12,85.44,4.36,1017.66,0.0
2026-09-23 03:00:00,8.47,20.44,14.54,77.69,4.39,1017.71,0.0
2026-09-23 04:00:00,9.16,23.92,14.67,77.47,4.74,1017.35,0.0
2026-09-23 05:00:00,12.44,38.66,12.96,79.43,3.24,1017.94,0.0
2026-09-23 06:00:00,27.79,60.86,15.3,73.54,3.26,1016.05,0.0
2026-09-23 07:00:00,26.16,75.15,16.86,73.34,5.21,1018.32,0.0
2026-09-23 08:00:00,61.07,133.7,18.27,70.48,3.46,1018.21,0.0
2026-09-23 09:00:00,40.3,83.68,19.11,65.19,4.02,1017.58,0.0
2026-09-23 10:00:00,25.64,58.03,20.78,61.3,4.23,1018.42,0.0
2026-09-23 11:00:00,13.45,50.01,24.25,57.76,8.68,1010.59,0.0
2026-09-23 12:00:00,11.04,22.11,27.14,58.34,4.17,1011.5,0.0
2026-09-23 13:00:00,9.11,22.08,27.49,46.56,4.28,1011.33,0.0
2026-09-23 14:00:00,13.33,45.09,27.1,46.35,5.02,1012.49,0.0
2026-09-23 15:00:00,4.0,18.51,28.71,49.98,4.81,1011.07,0.0
2026-09-23 16:00:00,8.12,31.55,24.12,57.79,4.01,1012.52,0.0
2026-09-23 17:00:00,11.94,37.6,28.22,50.9,4.59,1013.01,0.0
2026-09-23 18:00:00,20.4,53.99,23.64,59.42,4.45,1012.47,0.0
2026-09-23 19:00:00,55.76,110.98,23.84,57.2,3.69,1012.14,0.0
2026-09-23 20:00:00,62.96,138.28,21.25,68.71,3.68,1011.12,0.0
2026-09-23 21:00:00,59.34,134.14,19.23,59.98,3.19,1011.24,0.0
2026-09-23 22:00:00,52.61,100.83,20.36,61.04,2.97,1012.91,0.0
2026-09-23 23:00:00,27.32,59.51,16.72,70.49,3.45,1012.54,0.0
2026-09-24 00:00:00,12.38,24.19,16.25,65.18,3.05,1011.88,0.0
2026-09-24 01:00:00,17.72,34.59,14.66,73.91,2.89,1011.58,0.0
2026-09-24 02:00:00,19.84,43.52,14.59,81.38,2.69,1010.29,0.0
2026-09-24 03:00:00,11.09,35.41,13.87,76.12,4.07,1011.06,0.0
2026-09-24 04:00:00,13.03,35.92,12.48,79.46,3.42,1013.44,0.0
2026-09-24 05:00:00,12.09,23.74,15.91,67.32,5.22,1010.89,0.0
2026-09-24 06:00:00,24.8,51.8,15.24,71.1,3.49,1012.07,0.0
2026-09-24 07:00:00,36.92,76.53,15.41,71.76,4.07,1012.72,0.0
2026-09-24 08:00:00,59.1,121.88,18.45,66.52,3.28,1010.91,0.0
2026-09-24 09:00:00,52.32,114.36,22.58,65.48,4.1,1012.06,0.0
2026-09-24 10:00:00,40.05,91.87,23.61,60.73,3.29,1012.67,0.0
